Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID,File,Group_id,C_Name
"01:11:42,699","01:11:51,500",27,"01:11:41,500","01:11:45,500","I'm not sure, Mama, but let's get away in case it does explode.",G08,2,group_4,Moomintroll
"01:11:51,500","01:11:51,500",27,"01:11:49,500","01:11:51,500",I'll take the radio with me.,G08,2,group_4,Moomintroll
"01:12:34,000","01:12:35,199",27,"01:12:33,500","01:12:35,500","Me, is it a radio, Papa?",G08,2,group_4,Moomintroll
"01:13:00,300","01:13:00,300",21,"01:12:59,500","01:13:01,500","Papa, where have you gone?",G05,2,group_15,Snuffkin
"01:13:51,800","01:13:52,800",21,"01:13:50,500","01:13:52,500","Oh, Papa.",G05,2,group_15,Snuffkin
"01:14:13,699","01:14:16,000",21,"01:14:13,500","01:14:14,500",Mom!,G05,2,group_15,Snuffkin
"01:14:16,000","01:14:21,500",27,"01:14:14,500","01:14:16,500",Snorke made it. What an earth's the matter.,G08,2,group_4,Moomintroll
"01:14:24,100","01:14:24,100",27,"01:14:23,500","01:14:25,500","No, not at all.",G08,2,group_4,Moomintroll
"01:14:35,199","01:14:42,100",18,"01:14:34,500","01:14:36,500","Where are you going, Mum and Papa?",G02,2,group_0,Sniff
"01:14:42,600","01:14:44,000",18,"01:14:42,500","01:14:45,500","Really, Inspector?",G02,2,group_0,Sniff
"01:14:46,899","01:14:55,199",18,"01:14:46,500","01:14:48,500",I was told that a flying saucer,G02,2,group_0,Sniff
"01:14:55,199","01:14:55,300",18,"01:14:53,500","01:14:55,500",What have you done with the saucer?,G02,2,group_0,Sniff
"01:14:55,899","01:14:56,000",18,"01:14:55,500","01:14:56,500",Nothing.,G02,2,group_0,Sniff
"01:14:56,300","01:14:58,899",18,"01:14:55,500","01:14:56,500",Nothing.,G02,2,group_0,Sniff
"01:15:02,300","01:15:03,100",18,"01:14:59,500","01:15:02,500","It was there, but then it just vanished.",G02,2,group_0,Sniff
"01:15:05,500","01:15:08,600",18,"01:15:03,500","01:15:05,500","Yes, that's right.",G02,2,group_0,Sniff
"01:15:13,800","01:15:14,800",18,"01:15:13,500","01:15:14,500",That's very odd.,G02,2,group_0,Sniff
"01:15:16,100","01:15:18,899",18,"01:15:14,500","01:15:16,500","Yes, it was.",G02,2,group_0,Sniff
"01:15:19,500","01:15:20,100",18,"01:15:16,500","01:15:19,500",Did you see any aliens on board by any chance?,G02,2,group_0,Sniff
"01:15:20,699","01:15:22,399",18,"01:15:20,500","01:15:22,500",Are you telling me the truth?,G02,2,group_0,Sniff
"01:15:22,600","01:15:22,600",18,"01:15:22,500","01:15:23,500",Of course.,G02,2,group_0,Sniff
"01:15:25,399","01:15:25,399",18,"01:15:23,500","01:15:25,500",Why should I lie to you?,G02,2,group_0,Sniff
"01:15:25,500","01:15:32,000",18,"01:15:23,500","01:15:25,500",Why should I lie to you?,G02,2,group_0,Sniff
"01:15:34,800","01:15:35,699",18,"01:15:34,500","01:15:36,500",Certainly.,G02,2,group_0,Sniff
"01:15:37,399","01:15:39,399",18,"01:15:36,500","01:15:39,500","Where are you all going, by the way?",G02,2,group_0,Sniff
"01:15:42,899","01:15:44,199",18,"01:15:42,500","01:15:44,500","See you, Inspector.",G02,2,group_0,Sniff
"01:15:45,500","01:15:49,300",18,"01:15:44,500","01:15:47,500","Collecting shells indeed,",G02,2,group_0,Sniff
"01:16:27,000","01:16:27,100",27,"01:16:24,980","01:16:27,780",It looks like an alien child to me.,G08,2,group_4,Moomintroll
"01:16:27,699","01:16:32,300",27,"01:16:24,980","01:16:27,780",It looks like an alien child to me.,G08,2,group_4,Moomintroll
"01:16:45,399","01:16:47,000",36,"01:16:41,500","01:17:01,580","I'm sorry we can't understand you, but I'm sure you'll like milk, even if you don't",G06,2,group_12,Stinky
"01:17:07,800","01:17:18,699",27,"01:17:06,580","01:17:09,620",I think he's missing his home.,G08,2,group_4,Moomintroll
"01:17:19,199","01:17:22,600",27,"01:17:18,860","01:17:23,060",But he's obviously missing them and he seems very unhappy.,G08,2,group_4,Moomintroll
"01:17:23,000","01:17:23,000",27,"01:17:18,860","01:17:23,060",But he's obviously missing them and he seems very unhappy.,G08,2,group_4,Moomintroll
"01:17:45,000","01:17:46,100",27,"01:17:44,140","01:17:45,140","Oh, stinky.",G08,2,group_4,Moomintroll
"01:17:46,899","01:17:46,899",27,"01:17:46,140","01:17:47,140","Quick, he can hide in the kitchen.",G08,2,group_4,Moomintroll
"01:17:46,899","01:17:49,000",21,"01:17:46,140","01:17:47,140","Quick, he can hide in the kitchen.",G05,2,group_15,Snuffkin
"01:17:49,300","01:17:51,100",21,"01:17:49,140","01:17:50,140",I know what to do.,G05,2,group_15,Snuffkin
"01:17:52,100","01:17:52,600",21,"01:17:51,140","01:17:52,140",We'll use the machine.,G05,2,group_15,Snuffkin
"01:17:53,300","01:17:54,899",21,"01:17:53,140","01:17:54,140",I know what to do.,G05,2,group_15,Snuffkin
"01:18:18,000","01:18:18,000",14,"01:18:12,140","01:18:22,140","Now him, this one, right?",,2,group_11,Hemul
"01:18:18,100","01:18:19,000",14,"01:18:12,140","01:18:22,140","Now him, this one, right?",,2,group_11,Hemul
"01:18:20,199","01:18:20,399",14,"01:18:12,140","01:18:22,140","Now him, this one, right?",,2,group_11,Hemul
"01:18:27,699","01:18:28,300",18,"01:18:27,140","01:18:28,140",Oh dear.,G02,2,group_0,Sniff
"01:18:32,000","01:18:34,699",18,"01:18:31,140","01:18:40,140","Oh, moving papa, I heard there was an alien here with what's happening?",G02,2,group_0,Sniff
"01:18:35,199","01:18:38,699",18,"01:18:31,140","01:18:40,140","Oh, moving papa, I heard there was an alien here with what's happening?",G02,2,group_0,Sniff
"01:18:39,000","01:18:40,100",18,"01:18:31,140","01:18:40,140","Oh, moving papa, I heard there was an alien here with what's happening?",G02,2,group_0,Sniff
"01:18:48,000","01:18:51,800",18,"01:18:46,140","01:18:48,140","Goodness, Inspector, you're very shiny.",G02,2,group_0,Sniff
"01:18:54,300","01:18:57,699",18,"01:18:54,140","01:18:57,140","An inspector in shining armor, you mean, Little My?",G02,2,group_0,Sniff
"01:19:03,500","01:19:09,899",18,"01:19:03,140","01:19:04,140",I like it.,G02,2,group_0,Sniff
"01:19:12,399","01:19:13,899",18,"01:19:12,140","01:19:15,140","Well, duty calls. Bye!",G02,2,group_0,Sniff
"01:19:14,100","01:19:14,899",18,"01:19:12,140","01:19:15,140","Well, duty calls. Bye!",G02,2,group_0,Sniff
"01:19:44,000","01:19:45,800",27,"01:19:42,140","01:19:44,140",To see that nice shiny man.,G08,2,group_4,Moomintroll
"01:19:46,500","01:19:51,500",27,"01:19:46,140","01:19:49,140","He came here looking for you, but he forgot about it",G08,2,group_4,Moomintroll
"01:19:53,899","01:19:54,000",21,"01:19:53,140","01:19:55,140",No! Don't go there!,G05,2,group_15,Snuffkin
"01:20:05,899","01:20:07,000",18,"01:20:04,140","01:20:06,140","Hello! Hello, Inspector.",G02,2,group_0,Sniff
"01:20:08,899","01:20:09,399",18,"01:20:07,140","01:20:09,140",Take me with you.,G02,2,group_0,Sniff
"01:20:13,800","01:20:15,000",18,"01:20:13,140","01:20:15,140","Oh, you think so?",G02,2,group_0,Sniff
"01:20:18,199","01:20:20,300",18,"01:20:18,140","01:20:20,140","Well, that must be very nice for them.",G02,2,group_0,Sniff
"01:20:22,699","01:20:30,899",18,"01:20:22,140","01:20:26,140","I'm sorry, I'm too busy, but it was nice talking to you.",G02,2,group_0,Sniff
"01:20:32,199","01:20:32,899",18,"01:20:31,140","01:20:34,140","Oh, I just remembered.",G02,2,group_0,Sniff
"01:20:33,800","01:20:38,500",18,"01:20:31,140","01:20:34,140","Oh, I just remembered.",G02,2,group_0,Sniff
"01:20:45,300","01:20:45,300",21,"01:20:45,140","01:20:47,140",The inspector's coming back.,G05,2,group_15,Snuffkin
"01:20:45,300","01:20:46,600",27,"01:20:45,140","01:20:47,140",The inspector's coming back.,G08,2,group_4,Moomintroll
"01:20:47,899","01:20:50,300",27,"01:20:47,140","01:20:49,140",What about the alien?,G08,2,group_4,Moomintroll
"01:20:52,600","01:20:53,699",27,"01:20:52,140","01:20:54,140",I don't think so.,G08,2,group_4,Moomintroll
"01:21:00,399","01:21:02,000",18,"01:21:00,140","01:21:03,140","Open up in the name of the law, Moomin Papa.",G02,2,group_0,Sniff
"01:21:08,800","01:21:13,699",18,"01:21:08,140","01:21:11,140","Moomin Papa, I have information from a reliable source,",G02,2,group_0,Sniff
"01:21:14,500","01:21:16,500",18,"01:21:13,140","01:21:16,140",that you have been hovering a fugitive.,G02,2,group_0,Sniff
"01:21:16,699","01:21:16,800",18,"01:21:16,140","01:21:18,140",I'm sorry.,G02,2,group_0,Sniff
"01:21:18,600","01:21:21,699",18,"01:21:18,140","01:21:22,140","In other words, I believe you have been hiding an alien here.",G02,2,group_0,Sniff
"01:21:33,800","01:21:36,199",18,"01:21:33,140","01:21:37,140","Hmm, that stinky is tricked me again.",G02,2,group_0,Sniff
"01:23:46,600","01:23:46,699",36,"01:23:46,140","01:23:47,140",Papa.,G06,2,group_12,Stinky
"01:23:47,000","01:23:47,199",36,"01:23:46,140","01:23:47,140",Papa.,G06,2,group_12,Stinky
"01:23:58,600","01:23:59,000",36,"01:23:58,140","01:24:00,140","Oh, look at that way.",G06,2,group_12,Stinky
"01:24:06,000","01:24:07,100",27,"01:24:05,140","01:24:07,140","We'll get him, Papa.",G08,2,group_4,Moomintroll
"01:24:10,199","01:24:13,699",27,"01:24:09,140","01:24:11,140","Hey, sniff!",G08,2,group_4,Moomintroll
"01:24:14,399","01:24:14,899",27,"01:24:14,140","01:24:15,140",Right.,G08,2,group_4,Moomintroll
"01:24:17,600","01:24:17,699",27,"01:24:17,140","01:24:19,140",Inventory!,G08,2,group_4,Moomintroll
"01:24:46,199","01:24:48,399",21,"01:24:45,140","01:24:48,140","It's at the bottom of the river, Papa.",G05,2,group_15,Snuffkin
"01:24:56,300","01:24:56,300",21,"01:24:55,140","01:24:57,140",Normal?,G05,2,group_15,Snuffkin
"01:24:57,000","01:24:57,100",21,"01:24:55,140","01:24:57,140",Normal?,G05,2,group_15,Snuffkin
"01:28:14,000","01:28:19,699",20,"01:28:09,140","01:28:20,140","They loved the laughter, and they loved the living, the movements.",G08,2,group_7,background_song
"01:28:21,699","01:28:27,300",20,"01:28:20,140","01:28:28,140",Believing in sharing and caring and giving the movements.,G08,2,group_7,background_song
"01:28:28,600","01:28:38,699",20,"01:28:28,140","01:28:32,140","They're always happy, and always at play.",G08,2,group_7,background_song
"01:28:39,600","01:28:42,600",20,"01:28:39,140","01:28:50,140","They loved the laughter, and they loved the living, the movements.",G08,2,group_7,background_song
"01:28:43,300","01:28:47,300",20,"01:28:39,140","01:28:50,140","They loved the laughter, and they loved the living, the movements.",G08,2,group_7,background_song
"01:28:50,399","01:28:54,199",20,"01:28:50,140","01:28:57,140",Believing in sharing and caring and giving the movements.,G08,2,group_7,background_song
"01:28:58,000","01:29:08,100",20,"01:28:57,140","01:29:01,140","They're always happy, and always at play.",G08,2,group_7,background_song
"01:29:08,800","01:29:10,000",20,"01:29:08,140","01:29:12,140",The movements.,G08,2,group_7,background_song
"01:29:37,699","01:29:46,300",20,"01:29:18,140","01:29:40,140",Here they are for one and all.,G08,2,group_7,background_song
"01:29:46,399","01:29:50,500",20,"01:29:46,140","01:29:51,140","They're for you on your TV, they are the movements.",G08,2,group_7,background_song
"01:29:51,600","01:29:53,100",20,"01:29:51,140","01:29:54,140",They are the movements.,G08,2,group_7,background_song
"01:29:54,500","01:30:07,500",20,"01:29:54,140","01:29:57,140","So come with me, give me your hand.",G08,2,group_7,background_song
"01:30:09,000","01:30:10,000",20,"01:30:08,140","01:30:11,140",There were the movements.,G08,2,group_7,background_song
"01:32:38,800","01:32:41,000",21,"01:32:37,140","01:32:40,140","Mama, what's the matter?",G05,2,group_15,Snuffkin
"01:33:26,500","01:33:26,500",11,"01:33:26,140","01:33:35,140",Just a couple more.,G01,2,group_1,MoominMama
"01:33:29,300","01:33:30,399",11,"01:33:26,140","01:33:35,140",Just a couple more.,G01,2,group_1,MoominMama
"01:33:31,199","01:33:31,399",11,"01:33:26,140","01:33:35,140",Just a couple more.,G01,2,group_1,MoominMama
"01:33:32,500","01:33:33,100",11,"01:33:26,140","01:33:35,140",Just a couple more.,G01,2,group_1,MoominMama
"01:33:34,300","01:33:35,399",11,"01:33:26,140","01:33:35,140",Just a couple more.,G01,2,group_1,MoominMama
"01:35:06,899","01:35:07,000",27,"01:35:06,140","01:35:09,140","Fatal battle is my dear mother, would say.",G08,2,group_4,Moomintroll
"01:35:08,000","01:35:09,199",27,"01:35:06,140","01:35:09,140","Fatal battle is my dear mother, would say.",G08,2,group_4,Moomintroll
"01:35:09,800","01:35:12,100",27,"01:35:09,140","01:35:12,140","But why would it want us to think that, Papa?",G08,2,group_4,Moomintroll
"01:35:12,100","01:35:12,199",21,"01:35:09,140","01:35:12,140","But why would it want us to think that, Papa?",G05,2,group_15,Snuffkin
"01:35:14,600","01:35:14,899",27,"01:35:14,140","01:35:15,140","Oh, it's a spy.",G08,2,group_4,Moomintroll
"01:35:14,899","01:35:15,000",27,"01:35:14,140","01:35:15,140","Oh, it's a spy.",G08,2,group_4,Moomintroll
"01:35:40,000","01:35:40,100",27,"01:35:35,140","01:35:40,140","Well, obviously, that's why it still wants us to believe it's here.",G08,2,group_4,Moomintroll
"01:35:40,199","01:35:40,300",27,"01:35:40,140","01:35:41,140",Mama!,G08,2,group_4,Moomintroll
"01:35:40,300","01:35:40,399",27,"01:35:40,140","01:35:41,140",Mama!,G08,2,group_4,Moomintroll
"01:35:41,199","01:35:47,000",27,"01:35:41,140","01:35:42,140","Yes, what is it, Moome?",G08,2,group_4,Moomintroll
"01:35:47,300","01:35:49,199",27,"01:35:47,140","01:35:49,140",And Papa's excited about it.,G08,2,group_4,Moomintroll
"01:36:27,800","01:36:27,800",27,"01:36:25,140","01:36:28,140","I'll handle the sale, of course.",G08,2,group_4,Moomintroll
"01:36:55,600","01:36:55,600",27,"01:36:53,140","01:36:56,140",I hope the well's got enough water in it.,G08,2,group_4,Moomintroll
"01:36:57,899","01:37:00,100",27,"01:36:57,140","01:37:00,140","It'll be able to swim in this, Papa.",G08,2,group_4,Moomintroll
"01:37:21,100","01:37:22,800",21,"01:37:19,140","01:37:23,140",I wonder when it'll come.,G05,2,group_15,Snuffkin
"01:39:03,000","01:39:03,100",27,"01:39:02,140","01:39:03,140","Oh, what is it?",G08,2,group_4,Moomintroll
"01:39:04,000","01:39:04,100",27,"01:39:03,140","01:39:04,140","Oh, what is it?",G08,2,group_4,Moomintroll
"01:39:04,199","01:39:04,199",27,"01:39:04,140","01:39:06,140",There's no monster only me.,G08,2,group_4,Moomintroll
"01:39:04,399","01:39:04,399",27,"01:39:04,140","01:39:06,140",There's no monster only me.,G08,2,group_4,Moomintroll
"01:39:06,000","01:39:11,899",27,"01:39:04,140","01:39:06,140",There's no monster only me.,G08,2,group_4,Moomintroll
"01:39:14,899","01:39:17,000",27,"01:39:14,140","01:39:17,140","Another monster, please help me.",G08,2,group_4,Moomintroll
"01:39:26,100","01:39:27,199",10,"01:39:24,140","01:39:26,140","No, please, I beg you.",G04,2,group_3,Snuffkin
"01:39:27,399","01:39:34,199",10,"01:39:26,140","01:39:28,140","Ah, Moome and Papa.",G04,2,group_3,Snuffkin
"01:39:35,600","01:39:41,199",10,"01:39:35,140","01:39:37,140","Yes, it was Stinky.",G04,2,group_3,Snuffkin
"01:39:42,600","01:39:46,300",10,"01:39:42,140","01:39:46,140",I was fishing off the shore last night when I saw him digging the holes.,G04,2,group_3,Snuffkin
"01:39:46,699","01:39:49,399",10,"01:39:46,140","01:39:49,140",The little rascal was at it for hours and hours.,G04,2,group_3,Snuffkin
"01:40:51,399","01:40:52,800",21,"01:40:51,140","01:40:53,140","Papa, are you all right?",G05,2,group_15,Snuffkin
"01:40:53,800","01:40:53,800",21,"01:40:53,140","01:40:55,140","Yes, thank you, Moome.",G05,2,group_15,Snuffkin
"01:43:13,899","01:43:13,899",21,"01:43:13,140","01:43:16,140","Oh, God.",G05,2,group_15,Snuffkin
"01:43:14,000","01:43:14,300",21,"01:43:13,140","01:43:16,140","Oh, God.",G05,2,group_15,Snuffkin
"01:43:15,000","01:43:15,300",21,"01:43:13,140","01:43:16,140","Oh, God.",G05,2,group_15,Snuffkin
"01:43:16,100","01:43:16,600",21,"01:43:13,140","01:43:16,140","Oh, God.",G05,2,group_15,Snuffkin
"01:43:19,399","01:43:20,300",21,"01:43:19,140","01:43:21,140","Good morning, Mama.",G05,2,group_15,Snuffkin
"01:43:23,199","01:43:24,600",21,"01:43:22,140","01:43:24,140","Mama, where are you?",G05,2,group_15,Snuffkin
"01:43:38,800","01:43:43,000",27,"01:43:38,140","01:43:40,140","Me, too.",G08,2,group_4,Moomintroll
"01:43:56,300","01:44:01,699",10,"01:43:56,140","01:43:59,140","I'm sure that Moomin, Mama and Moomin, Papa",G04,2,group_3,Snuffkin
"01:44:04,500","01:44:06,500",10,"01:44:04,140","01:44:06,140",Have they left a note?,G04,2,group_3,Snuffkin
"01:44:07,300","01:44:08,899",10,"01:44:06,140","01:44:08,140","Have you had your breakfast yet, Moomin?",G04,2,group_3,Snuffkin
"01:44:13,199","01:44:14,199",10,"01:44:12,140","01:44:14,140","Cheer up, Moomin.",G04,2,group_3,Snuffkin
"01:44:15,100","01:44:16,300",10,"01:44:14,140","01:44:16,140",You can have this fish.,G04,2,group_3,Snuffkin
"01:44:16,899","01:44:20,300",10,"01:44:16,140","01:44:20,140","And I'll come up to Moomin House and cook it especially for you, if you like.",G04,2,group_3,Snuffkin
"01:44:27,100","01:44:27,600",27,"01:44:24,140","01:44:27,140",Little May and Snuff are both trying to cook.,G08,2,group_4,Moomintroll
"01:44:28,000","01:44:28,000",27,"01:44:27,140","01:44:29,140","A bit of this, a bit of that.",G08,2,group_4,Moomintroll
"01:44:28,100","01:44:28,300",27,"01:44:27,140","01:44:29,140","A bit of this, a bit of that.",G08,2,group_4,Moomintroll
"01:44:28,600","01:44:29,199",27,"01:44:27,140","01:44:29,140","A bit of this, a bit of that.",G08,2,group_4,Moomintroll
"01:44:29,199","01:44:29,800",27,"01:44:29,140","01:44:31,140",This is great.,G08,2,group_4,Moomintroll
"01:44:29,899","01:44:29,899",27,"01:44:29,140","01:44:31,140",This is great.,G08,2,group_4,Moomintroll
"01:44:32,699","01:44:32,899",27,"01:44:31,140","01:44:35,140",There's lots of delicious things I want to try out.,G08,2,group_4,Moomintroll
"01:45:28,699","01:45:28,699",27,"01:45:28,140","01:45:31,140","Oh man, I've done something for you!",G08,2,group_4,Moomintroll
"01:47:04,600","01:47:04,699",43,"01:47:04,140","01:47:05,140",Ooh!,,2,group_2,background_song
"01:47:52,199","01:47:53,699",27,"01:47:52,140","01:47:53,140",Mama!,G08,2,group_4,Moomintroll
"01:47:54,699","01:47:56,300",27,"01:47:54,140","01:47:56,140","Look, I've got a big fish!",G08,2,group_4,Moomintroll
"01:47:56,800","01:47:58,100",27,"01:47:56,140","01:47:58,140",Come and help me quickly!,G08,2,group_4,Moomintroll
"01:49:22,800","01:49:22,899",14,"01:49:22,140","01:49:23,140",Mama.,,2,group_11,Hemul
"01:49:32,500","01:49:32,500",14,"01:49:32,140","01:49:33,140",Mama!,,2,group_11,Hemul
"01:50:21,600","01:50:22,000",11,"01:50:21,140","01:50:23,140","Helio, me.",G01,2,group_1,MoominMama
"01:50:30,899","01:50:32,300",21,"01:50:30,140","01:50:33,140","Oh, look! Look! It's Papa!",G05,2,group_15,Snuffkin
"01:50:33,000","01:50:34,600",21,"01:50:30,140","01:50:33,140","Oh, look! Look! It's Papa!",G05,2,group_15,Snuffkin
"01:50:36,899","01:50:38,399",21,"01:50:36,140","01:50:37,140",Uh-huh.,G05,2,group_15,Snuffkin
"01:50:58,000","01:50:59,000",27,"01:50:57,140","01:50:59,140","Oh, yes. You can try mine.",G08,2,group_4,Moomintroll
"01:50:59,000","01:51:00,000",27,"01:50:57,140","01:50:59,140","Oh, yes. You can try mine.",G08,2,group_4,Moomintroll
"01:51:00,000","01:51:02,100",27,"01:50:59,140","01:51:00,140","First, Moomin, Papa.",G08,2,group_4,Moomintroll
"01:51:04,699","01:51:06,199",27,"01:51:04,140","01:51:06,140",Tell us about your adventure.,G08,2,group_4,Moomintroll
